;SC;452;456.7;525.2;408.1;540
15;F;1;3;1;2;0;2;1;0;25;PB;;627.3;461.5;;520
4;F;0;1;1;1;3;1;1;0;26;PE;600;681.4;682.3;724.4;740
4;M;0;1;1;1;0;1;;0;52;GO;;;;;
8;F;0;1;1;1;6;1;1;0;52;GO;576.5;613.8;601.9;644.6;900
3;F;;1;1;2;0;2;1;0;43;RS;388.3;455;476;511.9;340
5;M;;3;1;1;3;1;1;0;15;PA;;;;;
7;F;0;3;1;2;0;2;1;0;15;PA;;;;;
12;F;;3;1;1;11;1;3;0;23;CE;403.5;615.4;595.5;534.5;720
3;F;0;3;1;2;0;2;1;0;35;SP;520.5;460.7;567.8;548.7;400
1;F;0;4;1;3;0;1;;1;35;SP;640.3;689.6;631.5;750.8;620
3;F;0;0;1;1;1;1;1;0;16;AP;483.1;629.4;622;655.4;600
2;M;0;2;1;3;0;1;;1;31;MG;538.8;666.9;611;601.4;480
4;F;0;3;1;1;1;1;1;0;35;SP;;;;;
2;F;0;2;2;2;0;2;1;0;35;SP;408.4;638.8;564.6;589.3;620
3;F;0;3;1;2;0;2;1;0;31;MG;448.3;463.2;448.6;497.7;600
11;F;0;3;1;1;10;1;1;0;29;BA;520.1;445.5;426.5;432.6;220
2;M;0;1;1;2;0;2;1;0;35;SP;534.6;632.5;572;581.3;480
2;F;0;1;1;2;0;2;1;0;23;CE;456.1;433.4;529.2;473;440
3;F;0;2;1;2;0;1;1;0;33;RJ;394;600.5;522.1;571.8;520
11;F;0;3;1;1;8;1;1;0;29;BA;388.1;563.7;482.4;512.6;360
12;F;1;2;0;1;12;1;1;0;29;BA;;;;;
4;F;0;2;1;1;2;1;;0;31;MG;488.7;510.2;559.9;545.4;560
14;F;;3;1;1;12;1;1;0;26;PE;471.5;540.4;359.7;445.1;520
15;M;1;2;1;2;0;1;3;0;50;MS;416.9;537.5;419.4;382.2;180
3;F;0;3;1;2;0;2;1;0;53;DF;481.3;597.3;505.5;441.5;320
3;M;0;1;1;2;0;4;1;0;23;CE;533.4;642.8;587.8;686.3;780
2;F;0;1;1;3;0;1;;1;35;SP;;631.3;583;;540
5;F;0;3;1;1;3;1;1;0;33;RJ;432.1;607.6;559.8;393.3;580
6;F;0;3;1;1;4;1;1;0;26;PE;378.5;608.7;509.4;531.5;340
5;F;0;3;1;2;0;2;1;0;51;MT;450.5;521.2;504.1;452.8;320
1;F;0;3;1;3;0;1;;1;52;GO;478.5;618.6;598.7;545.5;600
4;M;1;3;1;1;1;1;1;0;13;AM;399;602.5;494.2;533.8;680
3;M;0;1;1;2;0;2;1;0;52;GO;461.3;563.1;542.7;498.6;540
4;F;0;3;1;1;2;1;1;0;16;AP;;;;;
4;M;0;3;1;1;1;1;1;0;22;PI;535;551.2;549.9;470.5;460
7;F;0;3;1;1;1;1;;0;29;BA;454.7;533.6;470.4;453.6;340
11;M;0;3;1;1;8;1;1;0;41;PR;459.9;625.5;524.7;503.8;580
5;M;0;1;1;1;1;1;;0;52;GO;;;;;
3;F;0;1;1;2;0;4;1;0;35;SP;482.9;681.6;622.9;442.1;580
6;M;0;3;1;1;2;1;3;0;23;CE;;;;;
1;F;0;1;1;2;0;2;3;0;29;BA;429.5;584.2;505.9;426.8;540
3;F;0;4;1;1;0;1;;0;29;BA;624.9;672;582.3;730.6;560
2;M;0;3;1;2;0;2;1;0;29;BA;516.3;572.5;508.8;551.6;520
5;M;1;3;1;1;1;1;;0;51;MT;;;;;
3;F;0;3;1;2;0;2;1;0;35;SP;513.9;552.7;531.3;496.4;360
10;F;0;2;1;1;8;1;1;0;29;BA;532.8;458;633.3;406.6;360
2;F;0;3;1;2;0;2;1;0;23;CE;500.2;652.6;612.7;415.7;900
1;F;0;3;1;2;0;2;1;0;29;BA;429.3;644.3;593.8;673.6;800
7;F;0;1;1;1;5;1;;0;43;RS;626.2;676.1;666.9;711.3;760
4;F;0;1;1;1;2;1;1;0;35;SP;;;;;
4;M;0;3;1;1;2;1;1;0;21;MA;544;632.9;588.5;673.4;580
11;F;0;1;1;1;6;1;1;0;13;AM;;;;;
2;F;0;1;1;3;0;1;;1;27;AL;;;;;
2;M;0;3;1;2;0;2;3;0;29;BA;524.7;645.4;535.4;650.5;360
2;M;0;2;1;3;0;1;;1;23;CE;429.5;463.1;508.4;540;620
1;M;1;4;1;3;0;1;;1;23;CE;591.7;675.1;637.1;633.7;940
14;M;;3;1;1;12;1;1;0;15;PA;447.7;600.6;482.1;560.4;420
6;F;;3;1;2;0;2;3;0;29;BA;;;;;
3;F;0;1;1;1;1;1;;0;35;SP;597.8;695;672.8;764.2;960
2;F;0;3;1;2;0;1;1;0;32;ES;536;645.2;581.4;580.9;960
3;F;0;3;1;2;0;2;1;0;23;CE;;;;;
8;F;0;2;1;1;3;1;1;0;15;PA;454.8;508.1;478;451.9;460
2;F;0;3;1;2;0;4;1;0;35;SP;473.5;592.4;616.4;577.2;600
7;M;0;3;1;1;3;1;;0;26;PE;566.4;641.2;576.4;671.3;680
3;F;0;1;1;2;0;2;1;0;52;GO;458.5;568.7;526.3;482.8;460
3;F;0;1;1;2;0;2;1;0;35;SP;487.1;571.4;579.9;661.6;380
15;F;2;0;1;1;12;1;;0;29;BA;372.7;559.7;479.4;483.6;300
3;F;0;1;1;1;1;1;;0;35;SP;665.7;699.9;640.3;743;820
2;M;0;1;1;2;0;2;1;0;33;RJ;481.5;608.8;553.7;505.4;520
7;F;0;3;1;1;4;1;1;0;31;MG;;;;;
2;F;0;1;2;2;0;2;1;0;31;MG;503.7;592.7;528.1;471;760
5;F;0;3;1;1;3;1;;0;15;PA;517.9;648.5;586.3;525;920
1;F;0;1;1;3;0;1;;1;42;SC;570.5;693.4;660.3;741.1;720
12;F;;4;1;1;12;1;1;0;12;AC;;;;;
8;F;0;1;1;1;5;1;1;0;41;PR;526.5;673.1;634.6;531.2;340
4;M;0;3;1;1;1;1;1;0;23;CE;480.4;442.9;510.4;527.5;320
4;M;0;1;1;1;1;1;;0;41;PR;430.2;633.3;601.8;675.6;700
1;F;0;3;1;3;0;1;;1;23;CE;501.1;450.2;444.1;451.8;360
7;M;0;3;1;1;5;1;1;0;35;SP;;;;;
2;M;0;3;1;2;0;2;1;0;35;SP;555.1;648.1;569;639;620
5;M;0;3;1;2;0;2;1;0;23;CE;;;;;
6;F;0;0;1;1;2;1;;0;15;PA;;;;;
3;F;0;1;1;2;0;4;1;0;35;SP;653.7;686.9;652.1;671.5;900
12;F;1;3;1;1;12;1;1;0;15;PA;423.3;584.4;536.7;441.6;600
2;M;0;3;1;2;0;2;1;0;23;CE;;;;;
8;M;0;1;1;1;1;1;;0;41;PR;536.4;552.8;495.5;564.3;300
11;F;0;3;1;1;11;1;1;0;29;BA;414.6;621.6;548.4;515.4;720
3;F;0;3;1;2;0;2;3;0;29;BA;406.2;472.1;389.9;428.3;360
10;M;0;4;1;1;7;1;1;0;33;RJ;489.7;554.8;466.1;472.7;360
2;F;0;3;1;2;0;2;1;0;23;CE;441;558.4;588;544.5;760
2;F;0;1;1;2;0;2;1;0;52;GO;424.8;476;453.5;474.7;300
2;F;0;3;1;2;0;2;1;0;35;SP;551.1;546.1;516.2;536.5;600
2;M;0;3;1;1;1;1;;0;27;AL;589;656.2;582.7;513.1;420
3;F;0;1;1;1;1;1;;0;32;ES;591.9;648.3;672.6;717.1;760
7;M;0;3;1;1;3;1;1;0;22;PI;467.5;444.7;456.2;634.8;880
3;M;0;1;1;2;0;2;1;0;29;BA;570.5;583.8;572.1;723.4;640
4;F;0;1;1;1;2;1;;0;43;RS;506.6;574.8;542;448.2;680
11;M;0;2;1;4;0;1;;0;29;BA;;;;;
4;M;0;3;1;1;2;1;1;0;26;PE;475.8;485.4;476.5;390.3;580
5;F;0;3;1;1;3;1;1;0;52;GO;;;;;
3;F;0;3;1;1;1;1;1;0;51;MT;494;582.6;523.7;554.2;560
4;M;0;3;1;1;1;1;1;0;23;CE;474.3;557.6;476.2;495.7;340
10;M;0;3;1;1;4;1;;0;11;RO;;;;;
13;F;1;1;1;1;2;1;3;0;35;SP;;;;;
4;F;0;3;1;2;0;4;1;0;23;CE;466.3;535.4;538;607.1;360
10;M;0;1;1;1;7;1;1;0;35;SP;518.7;609.7;555.6;609.9;580
6;F;0;3;1;1;4;1;1;0;24;RN;;;;;
4;M;0;0;1;1;1;1;;0;23;CE;559.6;690.5;595.6;729;760
3;M;0;3;1;2;0;2;1;0;35;SP;488.6;607.2;563;446.2;520
12;M;;3;1;1;8;1;1;0;31;MG;473.9;553.5;462.1;392.7;540
6;F;0;1;1;1;4;1;1;0;21;MA;434.4;618.5;492.6;512;640
7;F;0;2;1;1;4;1;1;0;27;AL;;;;;
6;M;0;3;1;2;0;2;3;0;43;RS;462.1;482.5;460.3;526.6;540
4;F;0;3;1;1;2;1;1;0;26;PE;584.2;594.5;548.4;472.6;680
5;F;0;1;1;1;2;1;;0;52;GO;517.3;525.9;577.3;427.5;320
4;F;0;3;1;2;0;2;1;0;23;CE;385.1;552.4;463.7;515.4;280
5;M;0;2;1;1;1;1;1;0;31;MG;567.5;649.6;564.1;739.2;880
11;F;0;2;1;1;11;1;1;0;35;SP;;;;;
4;F;0;3;1;2;0;2;1;0;23;CE;464.2;;;436.6;
3;F;0;3;1;1;1;1;;0;22;PI;486.5;407.9;479.5;529.8;360
6;F;0;3;1;1;3;1;1;0;21;MA;452.9;598.7;486.1;502;440
3;F;0;1;1;2;0;2;1;0;31;MG;429.9;607.8;623.9;524.4;560
3;F;0;3;1;1;1;1;;0;35;SP;;;;;
5;F;0;1;1;1;1;1;;0;15;PA;503.5;649;578.5;406.9;720
4;F;0;1;1;1;2;1;1;0;35;SP;537.9;611.9;515.6;586;560
12;F;2;3;1;1;12;1;1;0;26;PE;386.9;498.6;533;600.3;260
3;F;0;0;1;1;1;1;;0;35;SP;587.4;623.9;564.6;505.2;660
6;M;0;1;1;1;2;1;3;0;35;SP;;;;;
3;F;0;1;1;2;0;1;1;0;31;MG;521.7;480.8;464.7;515.5;360
3;M;0;2;1;2;0;2;1;0;31;MG;468;489.6;398;486.3;360
12;M;0;2;1;1;12;1;;0;33;RJ;;619.5;507.7;;500
5;M;0;2;1;1;1;1;1;0;29;BA;415.1;481.5;446.5;383.2;0
5;M;0;1;1;1;3;1;;0;43;RS;559.9;597;539.8;677.6;340
11;M;;3;1;1;6;1;1;0;53;DF;;;;;
2;F;0;2;1;2;0;2;1;0;35;SP;453;580.1;559.7;444.5;580
15;F;0;3;1;1;12;1;1;0;15;PA;;;;;
1;M;0;3;1;3;0;1;;1;25;PB;523.8;674.1;643.5;687.5;880
4;F;0;1;1;1;1;1;1;0;25;PB;414.4;439;366.6;388.8;620
1;F;0;3;1;3;0;1;;1;31;MG;482.7;433.6;434;427.5;640
5;F;0;2;1;1;3;1;1;0;26;PE;442.5;442.8;439.3;440.6;520
6;M;0;2;2;1;2;1;;0;29;BA;;;;;
8;M;0;3;1;1;2;1;3;0;53;DF;;;;;
8;M;0;3;1;1;5;1;1;0;32;ES;;461.3;469.8;;560
2;F;0;3;1;3;0;1;;1;15;PA;485.2;407.9;504.8;394.7;440
3;F;0;3;1;2;0;2;1;0;29;BA;392.8;590.5;467.5;508.5;520
5;M;0;2;1;1;1;1;1;0;28;SE;453;627.5;516.7;490.6;620
3;F;1;3;1;2;0;2;1;0;31;MG;454.4;516.4;459.2;608.7;620
6;F;1;3;1;1;5;1;1;0;33;RJ;449.8;424.4;441;547.7;300
11;F;2;1;1;1;0;1;;0;43;RS;440.8;559.3;550.7;392.7;280
3;M;0;1;1;2;0;1;1;0;52;GO;519.2;458.9;578;731.7;620
12;F;1;2;1;1;12;1;1;0;35;SP;459.1;612.9;550.6;471.5;340
3;F;0;3;1;2;0;2;1;0;26;PE;448.2;475;531.8;456.3;600
9;M;0;3;1;1;5;1;;0;51;MT;500.3;584.8;547.4;430.5;520
4;F;0;1;1;1;2;1;;0;26;PE;;654.8;626.2;;620
13;M;2;2;1;1;12;1;1;0;31;MG;;;;;
3;F;0;1;1;1;1;1;;0;31;MG;487.1;655.7;579.9;467.7;360
3;F;0;1;1;2;0;2;1;0;41;PR;455.2;507.9;511;534;340
11;F;0;1;1;1;10;1;;0;43;RS;;;;;
11;F;1;1;1;1;9;1;;0;31;MG;610.1;708.4;650.8;393.5;880
3;M;0;3;1;2;0;4;1;0;15;PA;430;527.3;510;672.5;340
2;M;0;3;1;3;0;1;;1;23;CE;;;;;
4;F;0;1;1;2;0;2;1;0;31;MG;475.8;560.8;525.2;623.1;460
9;F;1;3;1;1;6;1;3;0;16;AP;444.3;510.7;471.3;406.7;480
2;F;0;3;1;2;0;2;1;0;23;CE;460.8;532.3;523.1;416.8;560
3;F;0;3;1;2;0;2;1;0;35;SP;430.7;462.3;497;497.6;500
3;F;0;1;1;2;0;2;1;0;35;SP;534.2;658.7;570.3;645.3;660
10;F;0;3;1;1;5;1;;0;33;RJ;;;;;
2;M;0;1;1;2;0;2;1;0;35;SP;409.9;593.7;378.5;420.7;340
15;F;1;1;1;1;12;1;1;0;15;PA;555.6;626.2;613.3;493.4;540
7;F;0;3;1;1;4;1;1;0;28;SE;460.4;568.6;513.1;492.1;680
2;M;0;3;1;2;0;2;1;0;23;CE;;468.1;366.4;;400
8;F;0;3;1;1;6;1;;0;13;AM;390.2;546.3;433.7;444;360
4;F;0;3;1;2;0;1;1;0;21;MA;405.7;504.1;540.8;596.9;400
2;F;0;1;1;2;0;4;1;0;35;SP;608.8;614.1;541.9;667.3;680
3;F;0;3;1;1;0;1;;0;31;MG;571.8;652.7;605.7;668.1;800
2;M;0;1;1;2;0;4;1;0;35;SP;582.2;621.3;571.1;574.3;680
3;M;0;3;1;2;0;2;1;0;31;MG;462.5;499.2;512.5;522;640
7;F;0;3;1;1;3;1;3;0;11;RO;399.7;452.1;471.6;484.9;500
9;M;0;3;1;1;5;1;1;0;52;GO;617.5;658.2;590.6;663.5;640
4;M;0;1;1;1;2;1;;0;42;SC;717.2;722.9;644.2;863.5;680
3;F;0;3;2;1;2;1;1;0;29;BA;543.3;584.1;567.4;463.7;860
2;M;0;1;1;2;0;2;1;0;35;SP;398.4;496.4;451.3;437.6;260
5;F;0;3;1;1;1;1;;0;24;RN;;;;;
8;M;0;2;1;1;5;1;1;0;33;RJ;;566.2;597.1;;380
3;F;0;3;1;1;1;1;1;0;23;CE;469.5;639.2;595.6;512.1;760
3;M;0;2;1;3;0;1;;0;52;GO;555.8;456.9;354.2;403.9;340
10;F;0;3;1;1;8;1;1;0;15;PA;410.7;593.3;500.8;392.4;340
2;M;0;3;1;2;0;2;1;0;25;PB;559.9;541;501.7;400.6;620
11;F;0;1;1;1;11;1;1;0;24;RN;;507.2;518.2;;440
4;M;0;1;1;1;2;1;1;0;35;SP;407.6;624.2;578.7;723.3;680
5;F;0;4;1;1;3;1;1;0;31;MG;489.2;603.6;550;526.8;600
2;F;0;3;1;2;0;2;1;0;26;PE;383.8;502;471.7;485.2;380
3;M;0;3;1;2;0;1;1;0;51;MT;509.6;560.9;541.4;603.1;560
5;F;0;3;1;1;2;1;1;0;43;RS;;;;;
11;F;;2;1;1;12;1;1;0;35;SP;623.8;655.2;605.2;483.3;560
6;F;0;1;1;1;3;1;1;0;33;RJ;422.3;549.7;558.6;583.8;540
3;F;0;3;1;2;0;2;1;0;31;MG;420.4;545.7;558.7;546.1;640
8;F;0;3;1;1;5;1;1;0;29;BA;393.6;548.9;521.7;388.2;620
12;F;1;2;1;1;12;1;1;0;35;SP;;;;;
11;F;0;2;1;1;12;1;1;0;35;SP;558.5;453.7;572.1;475.7;640
12;F;0;1;1;1;12;1;1;0;43;RS;457.4;599.4;466.8;410.4;520
5;M;0;1;1;1;1;1;1;0;33;RJ;;;;;
7;F;0;1;1;1;4;1;;0;28;SE;533.4;644;571.6;678.6;760
2;M;0;1;1;2;0;4;1;0;52;GO;688.1;700;652.2;781.8;960
5;M;0;3;1;1;2;1;;0;31;MG;585.7;616.5;608.9;545.2;560
11;F;0;1;1;1;12;1;1;0;26;PE;510.2;573.5;490.6;439.5;620
4;M;0;2;1;1;1;1;1;0;26;PE;418.5;462.8;590;380.3;400
1;F;0;2;1;2;0;1;1;0;35;SP;;;;;
4;M;0;3;1;2;0;2;1;0;42;SC;;;;;
3;M;0;3;1;1;1;1;1;0;27;AL;458.7;601.1;493.3;464.9;560
11;M;0;1;1;1;10;1;;0;33;RJ;425.7;647.2;574.5;726.5;560
2;F;0;3;1;2;0;2;1;0;31;MG;513.2;603.7;576.9;418.8;580
12;M;0;1;1;1;12;1;1;0;43;RS;661.3;688.3;579.2;626.1;720
2;F;0;1;1;2;0;4;1;0;41;PR;488.1;561.6;549.6;628;520
11;F;1;3;1;1;10;1;1;0;26;PE;;;;;
3;F;;0;1;3;0;1;;1;28;SE;433.4;582.6;537.6;498.5;700
12;F;0;1;1;2;0;2;3;0;23;CE;;;;;
3;F;0;3;1;2;0;2;1;0;33;RJ;;;;;
12;F;1;2;1;1;10;1;;0;33;RJ;465.1;548.7;440;395.7;240
3;F;0;3;2;1;2;1;;0;29;BA;;;;;
11;F;0;1;1;1;11;1;;0;41;PR;;;;;
2;F;0;1;1;3;0;1;;1;31;MG;539.2;603.7;574.7;505.6;580
2;F;0;3;1;2;0;2;1;0;13;AM;418.9;538.2;494.5;514.9;460
7;F;0;1;1;1;4;1;;0;52;GO;;;;;
2;M;0;3;1;2;0;2;1;0;26;PE;469.7;618;535.9;600.5;320
12;F;0;1;1;1;10;1;1;0;43;RS;432.9;640.7;578.8;522.5;340
13;F;1;1;1;1;12;1;;0;35;SP;;;;;
13;M;0;2;1;1;3;1;3;0;33;RJ;476.5;433.8;392.3;399.3;260
2;F;0;1;1;2;0;2;3;0;35;SP;503.3;475.4;501.9;530.7;300
4;M;0;3;1;2;0;2;1;0;13;AM;480.8;531.1;441.6;483.1;580
4;F;0;3;1;1;1;1;1;0;31;MG;451;432.9;454.4;439.3;340
4;F;0;2;1;1;2;1;1;0;35;SP;559.9;652.8;584.7;553.2;560
11;F;0;1;1;1;10;1;1;0;42;SC;;;;;
2;M;0;2;1;2;0;2;1;0;35;SP;507.1;502.5;496.1;381.3;580
6;F;0;3;1;1;4;1;1;0;23;CE;578.8;620.8;538.5;519.6;820
3;F;0;2;1;2;0;2;1;0;25;PB;510.3;590.5;548.2;553.7;800
8;F;0;0;1;1;7;1;;0;27;AL;660.7;698.1;666.1;696.2;920
6;M;0;1;1;1;1;1;;0;35;SP;;;;;
11;F;;4;1;1;1;1;;0;15;PA;;432;553.1;;320
11;F;0;1;1;1;9;1;1;0;35;SP;;;;;
2;M;0;1;1;2;0;2;1;0;35;SP;451.5;614;561.5;642.9;600
1;F;0;3;1;3;0;1;;1;26;PE;481.6;574.4;496.8;436;280
14;F;1;2;1;1;12;1;3;0;23;CE;;;;;
4;F;0;1;1;1;2;1;1;0;21;MA;588.4;647.5;586;545;720
8;F;0;2;1;1;4;1;1;0;31;MG;465.7;629.6;571.9;528.4;540
9;M;0;1;1;1;3;1;1;0;31;MG;483.2;602.4;550.8;655.7;520
3;M;0;1;1;1;1;1;1;0;11;RO;550.9;626.1;590.5;759;680
3;M;0;3;1;1;1;1;1;0;21;MA;444.9;505.5;489;377;540
6;F;0;3;1;1;3;1;1;0;23;CE;;;;;
5;F;0;1;1;1;1;1;;0;22;PI;529.5;587.3;524.7;509.2;320
2;M;0;1;1;2;0;4;1;0;27;AL;599.7;660.8;600.1;696.5;560
3;M;0;2;1;2;0;2;1;0;51;MT;417.2;501;485.3;524.1;360
6;F;0;1;1;1;1;1;;0;43;RS;456;602;431.3;468;400
3;M;0;1;1;2;0;1;1;0;35;SP;535.3;480.6;456.2;508.8;520
2;F;0;3;1;2;0;4;1;0;26;PE;522.7;441.5;531.1;470.5;640
3;F;0;3;1;1;1;1;3;0;25;PB;440.8;452.6;390.1;394.4;420
3;F;0;2;1;2;0;1;1;0;33;RJ;552.4;586.5;522.4;531.3;380
6;M;0;3;1;1;4;1;;0;35;SP;;;;;
2;F;0;3;1;2;0;2;1;0;33;RJ;;402.8;426.8;;0
2;F;0;1;1;2;0;2;1;0;17;TO;538.7;656.9;574.8;435.9;560
6;F;0;3;1;1;4;1;1;0;35;SP;;;;;
2;F;0;1;1;2;0;2;1;0;50;MS;554.6;614.7;557.1;611.9;540
15;M;1;1;1;1;12;1;;0;43;RS;466.1;542.7;423.1;390.8;420
2;F;0;3;1;2;0;1;1;0;35;SP;489.9;473.2;541.5;409.7;340
5;M;0;3;1;1;3;1;1;0;28;SE;439.5;629.8;572.5;582.5;440
9;F;0;3;1;1;8;1;3;0;51;MT;;;;;
10;M;0;1;1;1;1;1;;0;43;RS;466;572.9;505.9;464.9;300
2;M;0;1;1;2;0;4;1;0;52;GO;584.4;632;605.9;665.8;480
7;F;1;3;1;1;1;1;;0;53;DF;;548;537.4;;580
8;F;0;3;1;2;0;2;1;0;15;PA;;;;;
2;M;0;1;1;2;0;4;1;0;35;SP;638.2;653.7;630.3;674.3;780
5;M;0;3;1;2;0;2;3;0;11;RO;558;627.8;598.2;576.1;660
16;M;1;0;1;1;12;1;;0;35;SP;588.8;600;632.2;652.3;360
2;F;0;1;1;2;0;2;1;0;31;MG;467.2;408.7;393.3;464.2;280
2;F;0;3;1;2;0;2;1;0;23;CE;402.7;401.7;448.4;398.3;340
2;F;0;0;2;2;0;1;1;0;51;MT;;;;;
2;F;0;1;1;2;0;4;1;0;50;MS;473.6;602.5;579.4;602.3;660
2;F;0;3;1;2;0;4;1;0;41;PR;421.5;593.9;519.7;468.2;620
2;M;0;1;1;2;0;2;1;0;35;SP;508.9;599.3;569.4;507.1;680
4;F;0;4;1;3;0;1;;0;27;AL;453;618.6;532.1;487.3;360
4;F;0;3;1;1;1;1;;0;35;SP;402.6;435.6;446.6;478.6;520
8;M;;1;1;1;1;1;;0;22;PI;477.1;415.4;510.5;470;240
7;F;0;2;1;1;4;1;1;0;24;RN;;;;;
14;F;1;3;1;1;1;1;1;0;33;RJ;473.8;489.8;406.1;667.3;380
8;F;0;3;1;1;5;1;;0;28;SE;520.1;530;450.5;538.4;740
4;F;0;1;1;1;1;1;;0;43;RS;;527.4;524.5;;520
2;M;0;3;1;2;0;2;1;0;35;SP;533.2;603.2;520.8;551.7;540
12;M;0;3;1;1;5;1;1;0;42;SC;;;;;
5;M;0;1;1;2;0;4;1;0;31;MG;635.6;701;680;677.6;740
4;F;0;1;2;2;0;4;2;0;11;RO;461;541.9;534;526.7;340
1;F;0;1;1;4;0;1;;0;52;GO;521.1;640.9;540.2;453.5;600
4;F;;3;1;1;1;1;3;0;12;AC;;;;;
6;M;0;1;1;1;4;1;1;0;35;SP;;;;;
2;F;0;3;1;2;0;2;1;0;35;SP;444.3;652.1;632;695.4;820
7;M;0;3;1;2;0;2;1;0;33;RJ;;;;;
4;F;0;3;1;1;3;1;1;0;28;SE;;;;;
9;M;0;1;1;1;6;1;;0;29;BA;;;;;
2;F;0;3;1;2;0;2;1;0;14;RR;456.3;545.5;483.3;579.2;380
3;M;0;3;1;2;0;2;1;0;52;GO;505.9;632.5;589.2;659.5;680
3;F;0;2;1;3;0;1;;0;29;BA;453.5;442.9;334.7;391.4;320
6;M;0;1;1;1;0;1;;0;33;RJ;577.7;661.9;631.7;645.6;760
11;F;1;1;1;1;7;1;;0;33;RJ;486.9;620;550.8;438.5;560
4;M;0;2;1;1;2;1;;0;50;MS;;;;;
4;F;0;3;1;2;0;2;1;0;31;MG;;;;;
2;F;0;1;1;2;0;2;1;0;29;BA;571.1;646.9;587.1;514.9;640
11;M;1;1;1;1;10;1;1;0;21;MA;442;611.2;571.6;492.3;340
3;F;0;2;1;2;0;1;1;0;29;BA;425.3;553.8;402.6;377;340
1;F;0;2;1;2;0;2;1;0;15;PA;410.2;430.3;480.2;465.4;480
2;F;0;3;1;2;0;2;1;0;35;SP;393.4;564.4;555.6;533.5;480
4;M;0;1;1;1;1;1;1;0;15;PA;607;727;658.2;675.9;560
2;F;0;3;1;2;0;2;3;0;21;MA;460.3;493;486.6;534.1;560
11;M;0;3;1;2;0;2;3;0;23;CE;;;;;
9;M;0;3;1;4;0;1;;0;15;PA;;;;;
2;F;0;3;1;2;0;2;1;0;21;MA;478.8;580.8;491.9;484.2;560
2;F;0;3;1;2;0;2;3;0;35;SP;491.1;616.4;581.2;503.4;520
2;F;0;3;1;2;0;2;1;0;51;MT;493.3;447.1;445.8;446.6;320
3;F;0;1;1;2;0;2;1;0;31;MG;484.2;611.4;553.4;532.2;620
3;F;0;3;1;1;1;1;1;0;27;AL;405;592.3;465.3;523.5;320
13;F;0;2;1;1;7;1;1;0;35;SP;;;;;
3;F;0;3;1;1;0;1;;0;31;MG;;;;;
2;F;0;1;1;2;0;4;1;0;43;RS;603.4;663.8;553.7;511.4;780
2;M;0;1;1;2;0;2;1;0;35;SP;378.9;618.7;552.5;489.9;520
13;F;1;3;1;1;11;1;1;0;35;SP;;;;;
10;F;2;3;1;1;6;1;;0;51;MT;465.7;438.1;476.9;549.1;320
2;M;0;3;1;2;0;2;1;0;13;AM;447.4;645.7;582.9;639.1;320
4;M;0;2;1;1;2;1;1;0;31;MG;495.5;626.5;569.4;530.3;260
8;M;0;1;1;1;5;1;1;0;26;PE;;;;;
4;F;0;1;1;3;0;1;;0;43;RS;527.1;610.3;603.4;585.4;340
11;F;1;4;1;1;2;1;3;0;52;GO;488;556.6;440.5;580.7;480
13;M;1;3;1;1;12;1;1;0;25;PB;525.4;521.6;561.5;474.4;500
1;M;0;1;1;3;0;1;;1;35;SP;530.5;426.7;474.3;555.8;440
3;F;0;3;1;3;0;1;;0;29;BA;485.5;441.6;600.9;618.1;760
3;F;0;3;1;1;1;1;1;0;23;CE;428.5;599.7;547.6;519.9;440
8;F;1;3;1;1;3;1;3;0;26;PE;438.9;631.6;543.1;471.3;320
2;F;0;3;1;2;0;2;3;0;33;RJ;434.6;623.5;569.6;606.4;380
3;M;0;3;1;2;0;2;1;0;32;ES;515;631.7;551.4;561.2;780
11;F;0;1;1;1;9;1;;0;41;PR;487.1;643.7;595.1;604.7;600
4;M;0;3;1;2;0;1;1;0;35;SP;;;;;
3;M;0;1;1;2;0;2;1;0;35;SP;561.1;606.9;576.3;688.4;360
4;F;0;3;1;1;1;1;1;0;23;CE;430.5;553.4;492.6;603.4;640
7;F;0;3;1;1;3;1;1;0;28;SE;;432.5;461.3;;360
2;F;0;3;1;2;0;2;1;0;35;SP;416.6;483.9;468.9;373;240
3;M;0;1;1;2;0;4;1;0;23;CE;562.7;657.6;556.3;721.5;900
1;F;0;3;1;3;0;1;;1;15;PA;461.1;561.2;499.3;461.9;580
3;M;0;1;1;2;0;4;1;0;33;RJ;588.8;653.8;540.2;811.6;560
1;F;0;3;1;3;0;1;;1;35;SP;469.9;604.1;541.8;594.7;540
3;M;0;1;1;1;1;1;1;0;31;MG;483.1;615.1;548.6;658.4;600
1;M;0;3;1;3;0;1;;1;29;BA;614.6;658.3;609;643.9;760
7;F;;3;1;1;5;1;1;0;29;BA;;;;;
7;F;0;1;1;1;1;1;3;0;52;GO;;;;;
2;M;0;3;1;2;0;2;1;0;32;ES;474.1;623.4;570.3;594;520
11;F;1;2;1;1;11;1;;0;35;SP;521.8;634.3;571.8;574.2;640
3;F;0;2;1;2;0;1;1;0;29;BA;487.2;633.5;498.4;399.6;720
3;F;0;2;1;1;1;1;;0;52;GO;428;576.2;556.5;563.5;640
4;F;0;3;1;1;2;1;;0;21;MA;627.9;660.3;658.2;690.8;940
6;F;0;3;1;1;4;1;;0;35;SP;453.1;535.3;552.6;491.5;540
3;M;0;3;1;2;0;1;1;0;15;PA;643.6;694.7;612.2;714.8;840
